code
11X1222X22122X1
11X1222X22222X1
11X12X112112121
11X12X11211X121
11X12X11221X1X2
11X12X11X112121
11X12X11X11X121
11X12X11X11XX22
11X12X11X22X112
11X12X1X1112XX1
11X12X1XX122221
11X12X211222X21
11X12X21211X122
11X12X21X11X121
11X12X21X122XX1
11X12X2X211X122
11X12X2X22221X1
11X1X21111221X2
11X1X211X1121X1
11X1X21X111XX11
11X1X21X12122X2
11X1X21X1212XX2
11X1X221111XX12
11X1X22122121X1
11X1X22X1112X21
11X1XX11211X121
11X1XX112122222
11X1XX1X111XXX2
11X1XX1X212X111
11X1XX1XX22X2X2
11X1XX1XX22XX22
11X1XX21X21X121
11X1XX2X221XXX1
11X22211122X121
11X222112112121
11X22211211X121
11X22211211XXX1
11X22211212XX21
11X22211X112121
11X22211X112X22
11X22211X11X121
11X22211X2121X2
11X2222111221X1
11X2222112122X2
11X22221122X1X2
11X22221211X122
11X222212212221
11X22221221XX21
11X22221X22X112
11X2222X111X111
11X2222X211X122
11X2222X211XX22
11X2222XX1222X2
11X2222XX12XX21
11X2222XX222122
11X22X111122212
11X22X112112121
11X22X112112122
11X22X1121121X2
11X22X11211X121
11X22X11X112121
11X22X11X1121X2
11X22X11X11X121
11X22X11X11XXX2
11X22X1X2112122
11X22X1X21121X2
11X22X1X22221X2
11X22X1XX112122
11X22X1XX1121X2
11X22X1XX11X212
11X22X1XX11X2X1
11X22X21111X1X1
11X22X21211X122
11X22X212122222
11X22X21212X222
11X22X21X112112
11X22X21X1122X2
11X22X2X211X122
11X22X2X221X2X2
11X22X2XX122XX1
11X2X211221X211
11X2X211X11XX12
11X2X211X2121X1
11X2X21X111X2X1
11X2X21X121XX22
11X2X21X211X221
11X2X21XX122111
11X2X21XX22X2X1
11X2X2211112121
11X2X221211XX22
11X2X22X1112212
11X2X22X111X221
11X2X22X1122XX1
11X2X22XX112XX1
11X2XX11112X211
11X2XX11X112X21
11X2XX11X11X112
11X2XX21221X2X1
11X2XX2X111XX21
11X2XX2X211XXX1
11XX2211221X212
11XX22112222122
11XX221X221X2X1
11XX2X1X1122112
11XX2X1X2112112
11XX2X1X2112212
11XX2X211112222
11XX2X21212XX12
11XX2X2XX122X22
11XXX21X212XX11
11XXX221211X121
11XXX22X2212112
11XXXX11222XX11
11XXXX11X22X221
11XXXX21111X211
11XXXX21121XXX2
11XXXX2X111XX22
121122111122111
12112211212X121
1211221XX222122
12112221212X221
121122212212112
121122212212122
1211222122121X2
121122212212212
12112221222XXX1
12112221X21X112
12112X111112111
12112X111212X11
12112X11121X2X2
12112X11222X2X2
12112X11X12XX12
12112X11X212X11
12112X1X112X1X1
12112X1X112X1X2
12112X1X21121X1
12112X1X2212112
12112X1X221X121
12112X1X221X212
12112X1X221X2X1
12112X1XX1121X1
12112X21122X2X2
12112X212122112
12112X21X12XX11
12112X2X11122X1
12112X2X11221X1
12112X2X1212221
12112X2X2112211
12112X2X2112X11
1211X211212X111
1211X211212X121
1211X211X222XX2
1211X21X111X121
1211X21X112XX11
1211X21X112XX21
1211X21X22121X1
1211X2212112212
1211X2212212121
1211X22X22221X2
1211XX11111XXX2
1211XX1X111XXX2
1211XX1X121X1X1
1211XX2121121X2
1211XX21X11X1X2
1211XX2XX22X112
121222111112111
12122211111XX22
12122211122X2X1
121222112112122
12122211211X2X2
121222112222122
12122211X1221X2
12122211X122222
12122211X212X12
1212221X121X222
1212221X212X212
1212221XX11X221
12122221111XXX1
121222211212121
12122221121X121
12122221122X122
121222212112112
12122221211X122
121222212212X21
12122221221XX21
12122221222X212
12122221X12XXX1
12122221X22X121
1212222X11122X1
1212222X2112X21
1212222X211X112
1212222X211X122
1212222X2122211
1212222XX11X222
1212222XX21X211
12122X11112X121
12122X112112122
12122X1121121X2
12122X11211X112
12122X11221X211
12122X11X1121X2
12122X11X11X121
12122X11X12X112
12122X11X21X1X2
12122X11X21XX21
12122X1X1212X12
12122X1X121X222
12122X1X2112122
12122X1X21121X2
12122X1X211XX22
12122X1XX112122
12122X1XX1121X2
12122X1XX12X122
12122X1XX12X1X1
12122X1XX12XX22
12122X1XX21X112
12122X1XX21XXX2
12122X212112122
12122X212112221
12122X21211X122
12122X21212X122
12122X21X11XX21
12122X21X122X22
12122X21X21X2X2
12122X21X222221
12122X2X11122X2
12122X2X121X122
12122X2X211X122
12122X2X211XXX2
12122X2X2122122
12122X2XX122XX1
12122X2XX12X121
12122X2XX21X122
1212X2112112122
1212X211212XXX1
1212X211221X122
1212X211X212122
1212X221111X121
1212X2211212121
1212X221121X1X1
1212X221121XXX2
1212X2211222212
1212X221X12X211
1212X22X111X112
1212X22X211X121
1212X22X211XX21
1212X22XX12X211
1212XX11112X122
1212XX112112112
1212XX112122X11
1212XX11221X122
1212XX11221XX22
1212XX11X21X122
1212XX11X22X121
1212XX1X1112112
1212XX1X211X1X2
1212XX1X212X1X2
1212XX1X2212121
1212XX1X221X1X2
1212XX1X222X1X2
1212XX21111XX12
1212XX212112XX2
1212XX21212X221
1212XX21X112122
1212XX21X1121X2
1212XX21X112X21
1212XX21X212122
1212XX21X2121X2
1212XX21X212222
1212XX2X112X212
1212XX2X121X212
1212XX2X2112X21
1212XX2X2112XX1
1212XX2XX11X2X2
121X22111122X11
121X2211X112222
121X221XX112211
121X2221X112121
121X2221X12X121
121X222X112X1X2
121X222X121XX21
121X222X212X2X2
121X2X11112X2X2
121X2X11211X112
121X2X11X11XX12
121X2X1X1122211
121X2X21112X122
121X2X212112X12
121X2X212222X21
121X2X21X112121
121X2X21X12X221
121X2X21X21X1X2
121X2X21X21X212
121X2X2X112X121
121X2X2X212X2X2
121X2X2XX21XX22
121XX211X122X11
121XX21X112X111
121XX21X2212212
121XX21XX11X212
121XX21XX12X212
121XX21XX21X121
121XX21XX21X221
121XX2211122111
121XX221211X121
121XX221X11XX21
121XX22X111X211
121XX22X1212111
121XX22X222X121
121XX22XX12X111
121XX22XX222211
121XXX1X21121X2
121XXX2X1122211
121XXX2X212X2X2
121XXX2XX12XX21
122122111122122
122122111222111
122122112112121
12212211211X121
12212211X112121
12212211X11X121
12212211X11XX22
1221221X12221X1
1221221X2212111
1221221XX11XX11
12212221211X212
122122212122112
122122212212X12
122122212212XX2
12212221X12X2X2
1221222X1212211
1221222XX112112
1221222XX22X1X1
12212X112112121
12212X11211X121
12212X11211X211
12212X11211X212
12212X11211X221
12212X11211X222
12212X11211X2X1
12212X11211X2X2
12212X11X112121
12212X11X11X121
12212X11X12X2X1
12212X1X111X212
12212X1X112X1X1
12212X1X112X1X2
12212X1X1212XX2
12212X1X121X112
12212X1X211X121
12212X21211X212
12212X212122112
12212X212222X12
12212X21X21X1X2
12212X2X11121X2
12212X2X1212X21
12212X2XX112112
1221X211111X1X1
1221X211122XXX2
1221X211221X122
1221X211X112X21
1221X21X221X2X1
1221X221122X122
1221X22X21121X1
1221X22XX11X122
1221XX1111122X2
1221XX11211XXX1
1221XX11X22X1X2
1221XX21111X211
1221XX2X1112112
1221XX2X2112222
1221XX2X2112X11
12222211112X121
12222211121X122
12222211121XX12
122222112112112
122222112112121
12222211211X121
12222211X112121
12222211X1122X2
12222211X11X121
12222211X21X222
12222211X222112
1222221XX11X112
122222211112211
12222221111X222
122222211122XX1
122222211212X21
1222222122122X1
122222212212X12
122222212212XX2
12222221X12X112
1222222X111XX12
1222222X111XXX2
1222222X222X1X1
1222222XX11XX21
1222222XX21XX22
12222X112112121
12222X112112122
12222X11211X121
12222X11211X1X2
12222X112122221
12222X112122222
12222X11212X221
12222X11212X222
12222X11212XX11
12222X112222221
12222X112222222
12222X11222X221
12222X11222X222
12222X11X112121
12222X11X1121X2
12222X11X11X121
12222X1X112X211
12222X1X2112122
12222X1X21121X2
12222X1X2122221
12222X1X2122222
12222X1X212X221
12222X1X212X222
12222X1X2222221
12222X1X2222222
12222X1X222X221
12222X1X222X222
12222X1XX112122
12222X1XX1121X2
12222X1XX11X1X2
12222X1XX12XX11
12222X1XX22X1X1
12222X211112222
12222X21111X121
12222X211222112
12222X21122X221
12222X21211X122
12222X2122221X2
12222X212222X12
12222X21X11XX22
12222X2X11121X2
12222X2X111XXX1
12222X2X211X2X2
12222X2X212XX12
12222X2X2222221
12222X2XX112111
12222X2XX122XX1
1222X2111112122
1222X211111X112
1222X211111X1X1
1222X2111212112
1222X211121X122
1222X211X12XX21
1222X21XX22X222
1222X221111XX22
1222X221112X1X2
1222X221211X111
1222X221211X2X2
1222X221221X221
1222X221221X222
1222X2212222212
1222X221X112222
1222X221X11X111
1222X221X22X1X2
1222X22X111X221
1222X22X1212122
1222X22X122XX11
1222X22X2222112
1222X22XX1221X2
1222XX111122221
1222XX11122XX21
1222XX11X122X12
1222XX11X21XX12
1222XX1X121X211
1222XX1XX11XX22
1222XX21111XXX1
1222XX21112X222
1222XX211212XX1
1222XX21X212X22
1222XX2X1122112
1222XX2X2122212
1222XX2X221X121
1222XX2X221X1X1
1222XX2X221XX21
1222XX2X221XXX1
1222XX2X2222212
122X2211212XX11
122X221X1212121
122X221X12121X1
122X221X1212X21
122X221X1212XX1
122X221X121X121
122X221X121X1X1
122X221X121XX21
122X221X121XXX1
122X221X122X222
122X221XX212121
122X221XX2121X1
122X221XX212X21
122X221XX212XX1
122X221XX21X121
122X221XX21X1X1
122X221XX21XX21
122X221XX21XXX1
122X22211222X21
122X2221211X1X1
122X222X1212121
122X222X12121X1
122X222X1212X21
122X222X1212XX1
122X222X121X121
122X222X121X1X1
122X222X121XX21
122X222X121XXX1
122X222X221X122
122X222X221XX22
122X222XX212121
122X222XX2121X1
122X222XX212X21
122X222XX212XX1
122X222XX21X121
122X222XX21X1X1
122X222XX21XX21
122X222XX21XXX1
122X2X11212X112
122X2X11X122221
122X2X1X1212121
122X2X1X12121X1
122X2X1X1212X21
122X2X1X1212XX1
122X2X1X121X111
122X2X1X121X121
122X2X1X121X1X1
122X2X1X121XX21
122X2X1X121XXX1
122X2X1XX212121
122X2X1XX2121X1
122X2X1XX212X21
122X2X1XX212XX1
122X2X1XX21X121
122X2X1XX21X1X1
122X2X1XX21XX21
122X2X1XX21XXX1
122X2X212212XX1
122X2X212212XX2
122X2X21221XXX1
122X2X21221XXX2
122X2X21X21X112
122X2X21X21X212
122X2X2X111X221
122X2X2X1212121
122X2X2X12121X1
122X2X2X1212X21
122X2X2X1212XX1
122X2X2X121X121
122X2X2X121X1X1
122X2X2X121XX21
122X2X2X121XXX1
122X2X2X212XX12
122X2X2XX212121
122X2X2XX2121X1
122X2X2XX212X21
122X2X2XX212XX1
122X2X2XX21X112
122X2X2XX21X121
122X2X2XX21X1X1
122X2X2XX21X212
122X2X2XX21XX21
122X2X2XX21XXX1
122X2X2XX2222X2
122XX211122X122
122XX21XX11X212
122XX21XX12X212
122XX21XX12XX22
122XX221121XX12
122XX221121XXX2
122XX221221X221
122XX221221X222
122XXX11121XX11
122XXX112122X22
122XXX1X1222X21
122XXX1X21121X2
122XXX211122122
122XXX2X1112112
122XXX2X1122X11
122XXX2X221X121
122XXX2X221X1X1
122XXX2X221XX21
122XXX2X221XXX1
122XXX2X2222222
12X12211111X221
12X122111122111
12X122111212X11
12X122112112121
12X12211211X121
12X12211212X121
12X12211212X222
12X12211X112121
12X12211X11X121
12X12211X212X12
12X12211X212XX2
12X1221X211X121
12X1221X212X211
12X12221111X2X2
12X12221121XX22
12X122212122112
12X12X111212X11
12X12X11122X122
12X12X112112121
12X12X11211X121
12X12X11212XXX2
12X12X11X112121
12X12X11X11X121
12X12X11X11X222
12X12X11X11XX22
12X12X11X12X112
12X12X11X212X11
12X12X1X122XX11
12X12X1X212XX22
12X12X1XX11X2X1
12X12X1XX222X21
12X12X21211X1X2
12X12X212122112
12X12X21X11XXX2
12X12X21X21X111
12X12X21X21X1X2
12X12X21X21X222
12X12X2X1222XX2
12X12X2X2112112
12X12X2X212X2X2
12X1X211212X121
12X1X211X222XX2
12X1X21X211X221
12X1X221X1221X2
12X1X22X2222221
12X1X22XX212122
12X1XX1111121X2
12X1XX11212X1X2
12X1XX11X2221X1
12X1XX11X22X211
12X1XX2122121X2
12X1XX2X212X2X2
12X222112112121
12X22211212X222
12X22211X112121
12X22211X11X121
12X2221XX21XX21
12X22221111X211
12X2222X211XX21
12X2222XX112X22
12X22X112112121
12X22X112112122
12X22X1121121X2
12X22X11211X121
12X22X112122212
12X22X112122221
12X22X112122222
12X22X11212X212
12X22X11212X221
12X22X11212X222
12X22X112222212
12X22X112222221
12X22X112222222
12X22X11222X221
12X22X11222X222
12X22X11X112121
12X22X11X1121X2
12X22X11X11X121
12X22X1X1112111
12X22X1X1112112
12X22X1X1112121
12X22X1X1112122
12X22X1X11121X1
12X22X1X11121X2
12X22X1X1112211
12X22X1X1112212
12X22X1X1112221
12X22X1X1112222
12X22X1X11122X1
12X22X1X11122X2
12X22X1X1112X11
12X22X1X1112X12
12X22X1X1112X21
12X22X1X1112X22
12X22X1X1112XX1
12X22X1X1112XX2
12X22X1X111X111
12X22X1X111X112
12X22X1X111X121
12X22X1X111X122
12X22X1X111X1X1
12X22X1X111X1X2
12X22X1X111X211
12X22X1X111X212
12X22X1X111X221
12X22X1X111X222
12X22X1X111X2X1
12X22X1X111X2X2
12X22X1X111XX11
12X22X1X111XX12
12X22X1X111XX21
12X22X1X111XX22
12X22X1X111XXX1
12X22X1X111XXX2
12X22X1X1122111
12X22X1X1122112
12X22X1X1122121
12X22X1X1122122
12X22X1X11221X1
12X22X1X11221X2
12X22X1X1122211
12X22X1X1122212
12X22X1X1122221
12X22X1X1122222
12X22X1X11222X1
12X22X1X11222X2
12X22X1X1122X11
12X22X1X1122X12
12X22X1X1122X21
12X22X1X1122X22
12X22X1X1122XX1
12X22X1X1122XX2
12X22X1X112X111
12X22X1X112X112
12X22X1X112X121
12X22X1X112X122
12X22X1X112X1X1
12X22X1X112X1X2
12X22X1X112X211
12X22X1X112X212
12X22X1X112X221
12X22X1X112X222
12X22X1X112X2X1
12X22X1X112X2X2
12X22X1X112XX11
12X22X1X112XX12
12X22X1X112XX21
12X22X1X112XX22
12X22X1X112XXX1
12X22X1X112XXX2
12X22X1X1212111
12X22X1X1212112
12X22X1X1212121
12X22X1X1212122
12X22X1X12121X1
12X22X1X12121X2
12X22X1X1212211
12X22X1X1212212
12X22X1X1212221
12X22X1X1212222
12X22X1X12122X1
12X22X1X12122X2
12X22X1X1212X11
12X22X1X1212X12
12X22X1X1212X21
12X22X1X1212X22
12X22X1X1212XX1
12X22X1X1212XX2
12X22X1X121X111
12X22X1X121X112
12X22X1X121X121
12X22X1X121X122
12X22X1X121X1X1
12X22X1X121X1X2
12X22X1X121X211
12X22X1X121X212
12X22X1X121X221
12X22X1X121X222
12X22X1X121X2X1
12X22X1X121X2X2
12X22X1X121XX11
12X22X1X121XX12
12X22X1X121XX21
12X22X1X121XX22
12X22X1X121XXX1
12X22X1X121XXX2
12X22X1X1222111
12X22X1X1222112
12X22X1X1222121
12X22X1X1222122
12X22X1X12221X1
12X22X1X12221X2
12X22X1X1222211
12X22X1X1222212
12X22X1X1222221
12X22X1X1222222
12X22X1X12222X1
12X22X1X12222X2
12X22X1X1222X11
12X22X1X1222X12
12X22X1X1222X21
12X22X1X1222X22
12X22X1X1222XX1
12X22X1X1222XX2
12X22X1X122X111
12X22X1X122X112
12X22X1X122X121
12X22X1X122X122
12X22X1X122X1X1
12X22X1X122X1X2
12X22X1X122X211
12X22X1X122X212
12X22X1X122X221
12X22X1X122X222
12X22X1X122X2X1
12X22X1X122X2X2
12X22X1X122XX11
12X22X1X122XX12
12X22X1X122XX21
12X22X1X122XX22
12X22X1X122XXX1
12X22X1X122XXX2
12X22X1X2112111
12X22X1X2112112
12X22X1X2112121
12X22X1X2112122
12X22X1X21121X1
12X22X1X21121X2
12X22X1X2112211
12X22X1X2112212
12X22X1X2112221
12X22X1X2112222
12X22X1X21122X1
12X22X1X21122X2
12X22X1X2112X11
12X22X1X2112X12
12X22X1X2112X21
12X22X1X2112X22
12X22X1X2112XX1
12X22X1X2112XX2
12X22X1X211X111
12X22X1X211X112
12X22X1X211X121
12X22X1X211X122
12X22X1X211X1X1
12X22X1X211X1X2
12X22X1X211X211
12X22X1X211X212
12X22X1X211X221
12X22X1X211X222
12X22X1X211X2X1
12X22X1X211X2X2
12X22X1X211XX11
12X22X1X211XX12
12X22X1X211XX21
12X22X1X211XX22
12X22X1X211XXX1
12X22X1X211XXX2
12X22X1X2122111
12X22X1X2122112
12X22X1X2122121
12X22X1X2122122
12X22X1X21221X1
12X22X1X21221X2
12X22X1X2122211
12X22X1X2122212
12X22X1X2122221
12X22X1X2122222
12X22X1X21222X1
12X22X1X21222X2
12X22X1X2122X11
12X22X1X2122X12
12X22X1X2122X21
12X22X1X2122X22
12X22X1X2122XX1
12X22X1X2122XX2
12X22X1X212X111
12X22X1X212X112
12X22X1X212X121
12X22X1X212X122
12X22X1X212X1X1
12X22X1X212X1X2
12X22X1X212X211
12X22X1X212X212
12X22X1X212X221
12X22X1X212X222
12X22X1X212X2X1
12X22X1X212X2X2
12X22X1X212XX11
12X22X1X212XX12
12X22X1X212XX21
12X22X1X212XX22
12X22X1X212XXX1
12X22X1X212XXX2
12X22X1X2212111
12X22X1X2212112
12X22X1X2212121
12X22X1X2212122
12X22X1X22121X1
12X22X1X22121X2
12X22X1X2212211
12X22X1X2212212
12X22X1X2212221
12X22X1X2212222
12X22X1X22122X1
12X22X1X22122X2
12X22X1X2212X11
12X22X1X2212X12
12X22X1X2212X21
12X22X1X2212X22
12X22X1X2212XX1
12X22X1X2212XX2
12X22X1X221X111
12X22X1X221X112
12X22X1X221X121
12X22X1X221X122
12X22X1X221X1X1
12X22X1X221X1X2
12X22X1X221X211
12X22X1X221X212
12X22X1X221X221
12X22X1X221X222
12X22X1X221X2X1
12X22X1X221X2X2
12X22X1X221XX11
12X22X1X221XX12
12X22X1X221XX21
12X22X1X221XX22
12X22X1X221XXX1
12X22X1X221XXX2
12X22X1X2222111
12X22X1X2222112
12X22X1X2222121
12X22X1X2222122
12X22X1X22221X1
12X22X1X22221X2
12X22X1X2222211
12X22X1X2222212
12X22X1X2222221
12X22X1X2222222
12X22X1X22222X1
12X22X1X22222X2
12X22X1X2222X11
12X22X1X2222X12
12X22X1X2222X21
12X22X1X2222X22
12X22X1X2222XX1
12X22X1X2222XX2
12X22X1X222X111
12X22X1X222X112
12X22X1X222X121
12X22X1X222X122
12X22X1X222X1X1
12X22X1X222X1X2
12X22X1X222X211
12X22X1X222X212
12X22X1X222X221
12X22X1X222X222
12X22X1X222X2X1
12X22X1X222X2X2
12X22X1X222XX11
12X22X1X222XX12
12X22X1X222XX21
12X22X1X222XX22
12X22X1X222XXX1
12X22X1X222XXX2
12X22X1XX112122
12X22X1XX1121X2
12X22X1XX12X122
12X22X1XX12XX22
12X22X21121X121
12X22X212112122
12X22X21211X1X2
12X22X21212X112
12X22X21212XXX2
12X22X2122121X1
12X22X21X1121X2
12X22X21X11X112
12X22X21X11X1X1
12X22X21X11X2X2
12X22X21X122XX1
12X22X21X12XXX1
12X22X2X11121X2
12X22X2X1112X11
12X22X2X111X112
12X22X2X12122X2
12X22X2X121X122
12X22X2XX11X112
12X22X2XX122112
12X22X2XX122XX1
12X22X2XX12X2X2
12X22X2XX21X122
12X2X2112112212
12X2X211211X112
12X2X211211X221
12X2X211X11X2X2
12X2X21X112X2X2
12X2X221121XX21
12X2X221212XX22
12X2X221X12X211
12X2X221X21X121
12X2X221X21XX21
12X2X221X222121
12X2X221X222212
12X2X22X111X121
12X2X22X112XX12
12X2X22X2212X11
12X2X22XX12X211
12X2XX112112112
12X2XX112112212
12X2XX11211X121
12X2XX11211X1X2
12X2XX11222X1X1
12X2XX211212112
12X2XX21121X111
12X2XX21X112112
12X2XX21X1121X1
12X2XX21X112222
12X2XX21X112X11
12X2XX21X112XX2
12X2XX21X11X111
12X2XX21X11X1X2
12X2XX21X11XX12
12X2XX21X11XXX1
12X2XX21X122XX2
12X2XX21X12X111
12X2XX21X212112
12X2XX21X21XXX1
12X2XX21X222211
12X2XX21X222221
12X2XX21X2222X1
12X2XX21X22X122
12X2XX21X22X222
12X2XX21X22XX22
12X2XX2X112X1X2
12X2XX2X212XXX2
12X2XX2XX212211
12XX221X1212121
12XX221X12121X1
12XX221X1212X21
12XX221X1212XX1
12XX221X121X121
12XX221X121X1X1
12XX221X121XX21
12XX221X121XXX1
12XX221X211X211
12XX221XX212121
12XX221XX2121X1
12XX221XX212X21
12XX221XX212XX1
12XX221XX21X121
12XX221XX21X1X1
12XX221XX21XX21
12XX221XX21XXX1
12XX2221211X121
12XX2221211XX21
12XX222122222X2
12XX222X1122121
12XX222X1122222
12XX222X1212121
12XX222X12121X1
12XX222X1212X21
12XX222X1212XX1
12XX222X121X121
12XX222X121X1X1
12XX222X121XX21
12XX222X121XXX1
12XX222X221XX22
12XX222XX212121
12XX222XX2121X1
12XX222XX21X121
12XX222XX21X1X1
12XX222XX21XX21
12XX222XX21XXX1
12XX2X11212X211
12XX2X11221X112
12XX2X11X11X1X2
12XX2X11X11X2X2
12XX2X1X1112221
12XX2X1X112X2X2
12XX2X1X1212121
12XX2X1X12121X1
12XX2X1X1212X21
